contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category
gov_phone_5,phone,(02) 6216 8600,ATO entry point for government dept,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,Federal,,"If you require information from the ATO and are making an enquiry on behalf of a government department or agency, your request for assistance can be emailed to atogateway.gov.auThis service is only available in response to official requests from government departments and agencies (Federal State or Territory) - requests that do not come from a \2018.gov.au` or \2018.govt.nz` email address will be automatically rejected.Alternatively, you can call (02) 6216 8600 during business hours.This number is only available to government departments and agencies - for individual and business enquiries, refer to the numbers listed below - we cannot redirect your call or provide any individual or business assistance.",2025-08-30T06:49:35.215299,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_6,phone,13 2878,Austrade Export Inquiries,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,Federal,,,2025-08-30T06:49:35.215327,0.9,Federal government directory - Hours of Operation: Business Hours,safe,0.09999999999999998,Federal,Official Services
gov_phone_7,phone,131 232,Australian Passport Assistance,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,Federal,,"Australian Passport Information Service (Telephone Service) Hours of operation:-You can call us on 131 232 Monday to Friday: 8.00 am to 7.00 pm (AEST)-You can submit your documents and forms at any Australian Passport Office. You must make an appointment before attending. Someone can attend on your behalf. Hours for appointments are 8:30am to 1pm, Monday to Friday.-Direct queries to: https://www.smartraveller.gov.au/consular-services/notarial-services/documents-in-australia-Authentications, Apostilles and Certificates of No Impediment - refer to the Legalising documents page for forms, costs and other important information. Documents lodged through the mail are processed in Sydney and Melbourne.-We can legalise your documents in Australia by mail or in person. To request our services, complete the Document legalisation request form. It's important that you prepare your documents and complete the request form accurately. We don't accept incomplete requests.Passport website:  www.passports.gov.auDue to Australian privacy laws information cannot be provided via an email request.",2025-08-30T06:49:35.215353,0.9,Federal government directory - Hours of Operation: Monday to Friday: 8.00 am to 7.00 pm (AEST).  We are closed on Australian national public holidays.,safe,0.09999999999999998,Federal,Official Services
gov_phone_8,phone,13 1232,Australian Passport Information Service,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,Federal,,"Australian Passport Information Service (Telephone Service) Hours of operation:-You can call us on 131 232 Monday to Friday: 8.00 am to 7.00 pm (AEST)-You can submit your documents and forms at any Australian Passport Office. You must make an appointment before attending. Someone can attend on your behalf. Hours for appointments are 8:30am to 1pm, Monday to Friday.-Direct queries to: https://www.smartraveller.gov.au/consular-services/notarial-services/documents-in-australia-Authentications, Apostilles and Certificates of No Impediment - refer to the Legalising documents page for forms, costs and other important information. Documents lodged through the mail are processed in Sydney and Melbourne.-We can legalise your documents in Australia by mail or in person. To request our services, complete the Document legalisation request form. It's important that you prepare your documents and complete the request form accurately. We don't accept incomplete requests.Passport website:  www.passports.gov.auDue to Australian privacy laws information cannot be provided via an email request.",2025-08-30T06:49:35.215378,0.9,Federal government directory - Hours of Operation: Monday to Friday: 8.00 am to 7.00 pm (AEST).  We are closed on Australian national public holidays.,safe,0.09999999999999998,Federal,Official Services
gov_phone_9,phone,131 232,Australian Passport Office,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,Federal,,"For legalisation services, please make an appointment at  Australian Passport Office - Perth | Perth [ Book now ]",2025-08-30T06:49:35.215401,0.9,Federal government directory - Hours of Operation: 8:30am to 4:00 pm weekdays,safe,0.09999999999999998,Federal,Official Services
gov_phone_15,phone,(02) 6211 8300,Blood Authority Information line,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,Federal,,General enquiries,2025-08-30T06:49:35.215647,0.9,Federal government directory - Hours of Operation: Business Hours,safe,0.09999999999999998,Federal,Official Services
gov_phone_16,phone,13 2050,Breastscreen Australia,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,Federal,,To book a free screening mammogram,2025-08-30T06:49:35.215672,0.9,Federal government directory - Hours of Operation: Business hours,safe,0.09999999999999998,Federal,Official Services
gov_phone_17,phone,13 1030,Business-hours Indigenous Helpline,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,Federal,,"8am-6pm, Mon-Fri (local time) except national public holidays",2025-08-30T06:49:35.215699,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_19,phone,13 1020,Business-hours Superannuation Enquiries,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,Federal,,"8am-6pm, Mon-Fri (local time) except national public holidays",2025-08-30T06:49:35.215745,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_20,phone,13 1450,Business-hours Translating and Interpret,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,Federal,,"Translating and Interpreting service for people from non-English speaking backgrounds8am-6pm, Mon-Fri (local time) except national public holidays",2025-08-30T06:49:35.215768,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_21,phone,13 2846,business.gov.au 13 28 46,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,Federal,,"business.gov.au is an online government resource for the Australian business community. business.gov.au offers you simple and convenient access to all of the government information, forms and services you need. It's a whole-of-government service providing essential information on planning, starting and growing your business.",2025-08-30T06:49:35.215791,0.9,Federal government directory - Hours of Operation: 8.00am - 8.00pm AEST Monday to Friday,safe,0.09999999999999998,Federal,Official Services
gov_phone_23,phone,13 1556,Cervical Screening Program,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,Federal,,General information line,2025-08-30T06:49:35.215835,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_24,phone,131 880,Citizenship Information Line,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,Federal,,Use this number to:request application forms for Australian citizenshipobtain information about:application fees and processescitizenship ceremonies Australian citizenship affirmation ceremonies dual citizenship.,2025-08-30T06:49:35.215857,0.9,"Federal government directory - Hours of Operation: Monday to Friday, 9am to 5pm",safe,0.09999999999999998,Federal,Official Services
gov_phone_29,phone,133 177,"Compliments, Complaints and Suggestions",government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,Federal,,"​Your feedback is valuable to us. We use your feedback to improve our services to industry and the community, and investigate and respond to any issues of concern.Feedback can be compliments, complaints and suggestions:•Compliments are praise or congratulations about any aspect of our services, performance or how we do business.•Complaints are an expression of dissatisfaction or unmet expectations about any aspect of our service or the way we conduct our business.•Suggestions are ideas on how we could improve our services or do our business differently.We value your feedback. If we get things wrong, we need to address and evaluate such instances to resolve these matters promptly. Similarly, we should recognise when we are complimented on our service and performance.We are committed to providing services in ways that are considerate of the impact to:•Passenger movement•Cargo clearance•Compliance monitoring•Operational activities•Visa and Citizenship applications and processes•Service providers and partners.",2025-08-30T06:49:35.215962,0.9,Federal government directory - Hours of Operation: 9am to 5pm (local Melbourne time),safe,0.09999999999999998,Federal,Official Services
gov_phone_39,phone,13 2866,Extended-hours Business,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,Federal,,"8am-6pm, Mon-Fri and 10am-4pm, Sat (local time) except national public holidaysPlease note: A limited service will operate between 6pm and 8pm on weekdays and 10am and 4pm on Saturday",2025-08-30T06:49:35.216165,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_40,phone,13 1142,Extended-hours Debt Enquiries,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,Federal,,"8am-6pm, Mon-Fri and 10am-4pm, Sat (local time) except national public holidaysPlease note: A limited service will operate between 6pm and 8pm on weekdays and 10am and 4pm on Saturday",2025-08-30T06:49:35.216186,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_41,phone,13 2861,Extended-hours Individuals,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,Federal,,"8am-6pm, Mon-Fri and 10am-4pm, Sat and Sun (local time) except national public holidaysPlease note: A limited service for myGov/myTax enquiries will operate between 6pm and 10pm on weekdays and 10am and 4pm on weekends. Call 13 28 61 and select option 5",2025-08-30T06:49:35.216206,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_42,phone,13 7286,Extended-hours Registered Tax Profession,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,Federal,,"8am-6pm, Mon-Fri and 10am-4pm, Sat (local time) except national public holidaysPlease note: A limited service will operate between 6pm and 8pm on weekdays and 10am and 4pm on Saturday",2025-08-30T06:49:35.216227,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_43,phone,131 394,Fair Work Infoline,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/f#paginationControl,,,Federal,,We're here to give advice and help you understand your workplace rights and responsibilities. If you have a question or problem relating to your workplace call the Fair Work Infoline.,2025-08-30T06:49:35.216247,0.9,"Federal government directory - Hours of Operation: 8.00am - 5.30pm local time, Monday to Friday",safe,0.09999999999999998,Federal,Official Services
gov_phone_50,phone,+61 2 6289 1133,General Enquiries - International,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/g#paginationControl,,,Federal,,General enquiries for international callers.,2025-08-30T06:49:35.216390,0.9,Federal government directory - Hours of Operation: 8am to 5 pm Monday - Friday,safe,0.09999999999999998,Federal,Official Services
gov_phone_51,phone,02 6272 5674,Hannah Massocchi,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/h#paginationControl,,,Federal,,Executive Assistant to People Strategy and Safety Branch,2025-08-30T06:49:35.216411,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_52,phone,132 300,Health Care Cards,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/h#paginationControl,,,Federal,,Call Department of Human Services for information about eligibility and card types.,2025-08-30T06:49:35.216432,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_55,phone,02 6283 3604,Honours inquiries including nomination,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/h#paginationControl,,,Federal,,Answering machine,2025-08-30T06:49:35.216494,0.9,Federal government directory - Hours of Operation: 24 hours,safe,0.09999999999999998,Federal,Official Services
gov_phone_57,phone,131 881,Immigration General Enquiries,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/i#paginationControl,,,Federal,,"Note: This number is only available if you are calling from inside Australia. If you are outside Australia and wish to make an enquiry please contact the relevant Australian Immigration office overseas.Use this general enquiries number to:obtain general information on all temporary and permanent visa categories (including visitors, students, family migration, temporary business visas and refugee and humanitarian applications)make appointments for lodging visa applicationschange contact detailscontact departmental officers",2025-08-30T06:49:35.216538,0.9,Federal government directory - Hours of Operation: Monday to Friday 9am to 5pm,safe,0.09999999999999998,Federal,Official Services
gov_phone_59,phone,(02) 6120 1350,Instrument registration and gazettal Hel,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/i#paginationControl,,,Federal,,Instrument registration and gazettal Help desk,2025-08-30T06:49:35.216578,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_61,phone,(61 2) 6272 3232,Media enquires - Agriculture,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/m#paginationControl,,,Federal,,For media enquiries about agriculture and biosecurity issues.,2025-08-30T06:49:35.216619,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_62,phone,(61 2) 6275 9880,Media enquires - Environment,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/m#paginationControl,,,Federal,,For media enquiries about environment issues,2025-08-30T06:49:35.216639,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_63,phone,02 6264 2244,Media Enquiries,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/m#paginationControl,,,Federal,,"The Department's Communication and Media Branch are responsible for media releases, responding to journalist, TV and photo enquiries, general media related enquiries and letters to editors in Australian newspapers on departmental issues.",2025-08-30T06:49:35.216660,0.9,Federal government directory - Hours of Operation: 9am to 5pm,safe,0.09999999999999998,Federal,Official Services
gov_phone_64,phone,(02) 6240 7300,Media Enquiries,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/m#paginationControl,,,Federal,,we will not respond to any other enquiry.,2025-08-30T06:49:35.216680,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_66,phone,13 2011,Medicare,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/m#paginationControl,,,Federal,,General Enquiries,2025-08-30T06:49:35.216720,0.9,Federal government directory - Hours of Operation: Business Hours,safe,0.09999999999999998,Federal,Official Services
gov_phone_75,phone,13 2869,Our Switchboard,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/o#paginationControl,,,Federal,,"8am-5pm, Mon-Fri (local time) except national public holidays",2025-08-30T06:49:35.216901,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_85,phone,0011 +33 1 4059 3300,Responsible for Algeria,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/r#paginationControl,,,Federal,,Australian Embassy in France,2025-08-30T06:49:35.217106,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_88,phone,13 7226,Self-help Business,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/s#paginationControl,,,Federal,,Lodge yourNIL activity statementNIL annual GST returnGST or PAYG instalment annual electionsRegister for fuel tax creditsMake a payment arrangementEnquire about the progress of your lodgments or your ABN application,2025-08-30T06:49:35.217171,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_89,phone,13 2865,Self-help Individuals,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/s#paginationControl,,,Federal,,Enquire about the progress of your lodgmentsSearch for your lost superApply for refund of GST creditsMake a payment arrangement,2025-08-30T06:49:35.217191,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_91,phone,13 2300,Senior's Card (Commonwealth),government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/s#paginationControl,,,Federal,,Seniors Card is a FREE discount card providing members with access to Government concessions and business discounts.,2025-08-30T06:49:35.217232,0.9,Federal government directory - nan,safe,0.09999999999999998,Federal,Official Services
gov_phone_93,phone,131 450,The Translating and Interpreting Service,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/t#paginationControl,,,Federal,,"The Translating and Interpreting Service (TIS National) is an interpreting service provided by the Department of Home Affairs for people with limited English proficiency and for agencies and businesses that need to communicate with their non-English speaking clients.The TIS National services can be accessed 24 hours a day at the cost of the call for any person who needs an interpreter.Contact details for TIS National services, general enquires or feedback can be found at www.tisnational.gov.au/Contact-us",2025-08-30T06:49:35.217273,0.9,"Federal government directory - Hours of Operation: 24 hours, every day of the year",safe,0.09999999999999998,Federal,Official Services
gov_phone_95,phone,+61 2 9360 1111,Tourism Australia,government,government_services_scraper,https://www.directory.gov.au/enquiry-lines/t#paginationControl,,,Federal,,TBA,2025-08-30T06:49:35.217312,0.9,"Federal government directory - Hours of Operation: During office hours, 9.00 am - 5.30 pm (AEST)",safe,0.09999999999999998,Federal,Official Services
nsw_gov_1_website,website,https://www.nsw.gov.au/departments-and-agencies/aboriginal-affairs-nsw,Aboriginal Affairs,government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-affairs,Level 6 201 Coward Street Mascot NSW 2020,,NSW,,,2025-08-30T06:49:35.218288,0.85,NSW Government Directory - Postal: PO Box 207 Mascot NSW 1460,safe,0.15000000000000002,NSW,Official Services
nsw_gov_2_website,website,https://www.atsihealthpracticecouncil.nsw.gov.au/,Aboriginal and Torres Strait Islander Health Practice Council of NSW,government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-and-torres-strait-islander-health-practice-council-of-nsw,,,NSW,,,2025-08-30T06:49:35.218322,0.85,NSW Government Directory - Postal: nan,safe,0.15000000000000002,NSW,Official Services
nsw_gov_3_phone,phone,(02) 9550 5666,Aboriginal Education Consultative Group (AECG),government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-education-consultative-group-aecg,37 Cavendish Street STANMORE NSW 2048,,NSW,,,2025-08-30T06:49:35.218353,0.85,NSW Government Directory - Postal: nan,safe,0.15000000000000002,NSW,Official Services
nsw_gov_3_email,email,info@aecg.nsw.edu.au,Aboriginal Education Consultative Group (AECG),government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-education-consultative-group-aecg,37 Cavendish Street STANMORE NSW 2048,,NSW,,,2025-08-30T06:49:35.218353,0.85,NSW Government Directory - Postal: nan,safe,0.15000000000000002,NSW,Official Services
nsw_gov_4_website,website,https://www.aho.nsw.gov.au/,Aboriginal Housing Office (Parramatta Head Office),government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-housing-office-parramatta-head-office,"4 Parramatta Square, 12 Darcy St Parramatta NSW 2150",,NSW,,,2025-08-30T06:49:35.218379,0.85,NSW Government Directory - Postal: PO Box W5 WestfieldParramatta NSW 2150,safe,0.15000000000000002,NSW,Official Services
nsw_gov_5_phone,phone,(02) 8575 1160,"Aboriginal Land Rights Act 1983 (NSW), Office of the Registrar",government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-land-rights-act-1983-nsw-office-of-the-registrar,"Level 3, 2-10 Wentworth Street PARRAMATTA NSW 2124",,NSW,,,2025-08-30T06:49:35.218407,0.85,"NSW Government Directory - Postal: PO Box 787, Parramatta NSW 2124",safe,0.15000000000000002,NSW,Official Services
nsw_gov_5_website,website,https://www.oralra.nsw.gov.au/,"Aboriginal Land Rights Act 1983 (NSW), Office of the Registrar",government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/aboriginal-land-rights-act-1983-nsw-office-of-the-registrar,"Level 3, 2-10 Wentworth Street PARRAMATTA NSW 2124",,NSW,,,2025-08-30T06:49:35.218407,0.85,"NSW Government Directory - Postal: PO Box 787, Parramatta NSW 2124",safe,0.15000000000000002,NSW,Official Services
nsw_gov_6_phone,phone,(02) 6643 0000,Acmena Youth Justice Centre,government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/acmena-youth-justice-centre,Lot 57 Swallow Road GRAFTON NSW 2460,,NSW,,,2025-08-30T06:49:35.218433,0.85,"NSW Government Directory - Postal: PO Box 542, GRAFTON NSW 2460",safe,0.15000000000000002,NSW,Official Services
nsw_gov_7_website,website,https://www.ageingdisabilitycommission.nsw.gov.au,"Ageing and Disability Commission, NSW",government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/nsw-ageing-and-disability-commission,"Level 6, 93 George St Parramatta NSW 2150",,NSW,,,2025-08-30T06:49:35.218457,0.85,NSW Government Directory - Postal: nan,safe,0.15000000000000002,NSW,Official Services
nsw_gov_8_phone,phone,(02) 9464 4666,"Agency for Clinical Innovation, NSW",government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/nsw-agency-for-clinical-innovation,1 Reserve Road St Leonards NSW 2065,,NSW,,,2025-08-30T06:49:35.218483,0.85,NSW Government Directory - Postal: Locked Bag 2030St Leonards NSW 1590,safe,0.15000000000000002,NSW,Official Services
nsw_gov_8_website,website,https://www.aci.health.nsw.gov.au/,"Agency for Clinical Innovation, NSW",government,nsw_correct_scraper,https://www.service.nsw.gov.au/nswgovdirectory/nsw-agency-for-clinical-innovation,1 Reserve Road St Leonards NSW 2065,,NSW,,,2025-08-30T06:49:35.218483,0.85,NSW Government Directory - Postal: Locked Bag 2030St Leonards NSW 1590,safe,0.15000000000000002,NSW,Official Services
